id	label	description	x	y	cluster	weight
235	235	"<table><tr><td>Micro-level field;</td><td>235</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of power sources; electrochimica acta; journal of the electrochemical society; solid state ionics; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>li3v2; lifepo4 c; lifepo4 c cathode material; limn2o4; lithium iron phosphate</td></tr></table>"	0.6316	-0.5565	3	1
262	262	"<table><tr><td>Micro-level field;</td><td>262</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>spine; european spine journal; clinical spine surgery; journal of neurosurgery-spine; spine journal</td></tr><tr><td>Terms;</td><td>adolescent idiopathic scoliosis; adult spinal deformity; scoliosis; early onset scoliosis; transforaminal lumbar interbody fusion</td></tr></table>"	-0.8981	0.1348	2	1
370	370	"<table><tr><td>Micro-level field;</td><td>370</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>retina-the journal of retinal and vitreous diseases; investigative ophthalmology & visual science; american journal of ophthalmology; ophthalmology; british journal of ophthalmology</td></tr><tr><td>Terms;</td><td>polypoidal choroidal vasculopathy; neovascular age; central serous chorioretinopathy; age related macular; macular degeneration</td></tr></table>"	-0.8195	-0.0981	2	1
243	243	"<table><tr><td>Micro-level field;</td><td>243</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plant physiology; plant journal; journal of experimental botany; plant cell; frontiers in plant science</td></tr><tr><td>Terms;</td><td>mads box gene; microgravity; auxin transport; endoreduplication; auxin response factor</td></tr></table>"	-0.3594	-0.3161	4	1
251	251	"<table><tr><td>Micro-level field;</td><td>251</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>microporous and mesoporous materials; studies in surface science and catalysis; chemistry of materials; journal of materials chemistry; chemical communications</td></tr><tr><td>Terms;</td><td>sba; mcm; mesoporous silica</td></tr></table>"	0.4498	-0.5513	3	1
131	131	"<table><tr><td>Micro-level field;</td><td>131</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; journal of the american chemical society; journal of organic chemistry; angewandte chemie-international edition; chemical communications</td></tr><tr><td>Terms;</td><td>catalyzed c h activation; h arylation; suzuki miyaura reaction; palladium catalyzed direct arylation; benzamides</td></tr></table>"	0.024	-0.7206	3	1
142	142	"<table><tr><td>Micro-level field;</td><td>142</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>helicobacter; alimentary pharmacology & therapeutics; world journal of gastroenterology; digestive diseases and sciences; journal of gastroenterology and hepatology</td></tr><tr><td>Terms;</td><td>helicobacter pylori; triple therapy; clarithromycin; h pylori; caga</td></tr></table>"	-0.8081	-0.1889	2	1
162	162	"<table><tr><td>Micro-level field;</td><td>162</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee congress on evolutionary computation; applied soft computing; soft computing; information sciences</td></tr><tr><td>Terms;</td><td>artificial bee colony algorithm; particle swarm optimization; firefly algorithm; differential evolution; harmony search algorithm</td></tr></table>"	0.6881	0.4053	5	1
163	163	"<table><tr><td>Micro-level field;</td><td>163</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic chemistry; dalton transactions; polyhedron; inorganica chimica acta; acta crystallographica section e-crystallographic communications</td></tr><tr><td>Terms;</td><td>single molecule magnet; slow magnetic relaxation; magnetic anisotropy; magnetization; magnet</td></tr></table>"	0.3277	-0.6559	3	1
171	171	"<table><tr><td>Micro-level field;</td><td>171</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; journal of biological chemistry; journal of bacteriology; journal of molecular biology; molecular microbiology</td></tr><tr><td>Terms;</td><td>h ns; replication fork; bacterial rna polymerase; translesion dna synthesis; reca</td></tr></table>"	-0.5527	-0.2825	2	1
188	188	"<table><tr><td>Micro-level field;</td><td>188</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composite structures; composites science and technology; journal of composite materials; international journal of adhesion and adhesives; composites part b-engineering</td></tr><tr><td>Terms;</td><td>joint; delamination; low velocity impact; adhesively; mode</td></tr></table>"	0.7717	-0.26	3	1
199	199	"<table><tr><td>Micro-level field;</td><td>199</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of molecular catalysis b-enzymatic; tetrahedron-asymmetry; enzyme and microbial technology; process biochemistry; applied microbiology and biotechnology</td></tr><tr><td>Terms;</td><td>lipase; immobilized lipase; kinetic resolution; candida rugosa lipase; organic solvent</td></tr></table>"	-0.1813	-0.4684	3	1
212	212	"<table><tr><td>Micro-level field;</td><td>212</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of applied ichthyology; marine ecology progress series; journal of fish biology; fisheries research; ices journal of marine science</td></tr><tr><td>Terms;</td><td>length weight relationship; artificial reef; larvae; otolith; fish assemblage</td></tr></table>"	-0.1861	-0.1362	4	1
2	2	"<table><tr><td>Micro-level field;</td><td>2</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tetrahedron letters; journal of organic chemistry; organic letters; tetrahedron; synlett</td></tr><tr><td>Terms;</td><td>stereoselective total synthesis; samarium diiodide; discodermolide; glycosidase inhibitor; asymmetric dihydroxylation</td></tr></table>"	0.0174	-0.7186	3	1
3	3	"<table><tr><td>Micro-level field;</td><td>3</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; aids; aids research and human retroviruses; plos one; jaids-journal of acquired immune deficiency syndromes</td></tr><tr><td>Terms;</td><td>neutralizing antibody; gag; immunogenicity; t cell response; vaccine</td></tr></table>"	-0.7155	-0.2076	2	1
18	18	"<table><tr><td>Micro-level field;</td><td>18</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of alzheimers disease; journal of biological chemistry; neurobiology of aging; plos one; journal of neuroscience</td></tr><tr><td>Terms;</td><td>amyloid precursor protein; aggregation; amyloid beta peptide; gamma secretase; amyloid fibril</td></tr></table>"	-0.7595	-0.1782	2	1
32	32	"<table><tr><td>Micro-level field;</td><td>32</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>economics letters; applied economics; economic modelling; applied economics letters; journal of money credit and banking</td></tr><tr><td>Terms;</td><td>unit root; inflation expectation; power parity; long memory; monetary policy rule</td></tr></table>"	0.0536	0.7325	1	1
34	34	"<table><tr><td>Micro-level field;</td><td>34</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of wildlife management; condor; wilson journal of ornithology; waterbirds; auk</td></tr><tr><td>Terms;</td><td>spring migration; nest survival; brood parasitism; nest predation; nest site selection</td></tr></table>"	-0.2208	-0.1287	4	1
57	57	"<table><tr><td>Micro-level field;</td><td>57</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>vaccine; international journal of cancer; plos one; gynecologic oncology; journal of virology</td></tr><tr><td>Terms;</td><td>cervical cancer; human papillomavirus type; hpv; cervical intraepithelial neoplasia; hpv vaccination</td></tr></table>"	-0.9149	-0.1604	2	1
68	68	"<table><tr><td>Micro-level field;</td><td>68</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>behavioural brain research; physiology & behavior; hormones and behavior; brain research; journal of neuroendocrinology</td></tr><tr><td>Terms;</td><td>oxytocin; vasopressin; oxytocin receptor; intranasal oxytocin; maternal behavior</td></tr></table>"	-0.7301	0.0103	2	1
299	299	"<table><tr><td>Micro-level field;</td><td>299</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee photonics technology letters; ieee journal of quantum electronics; optics express; electronics letters</td></tr><tr><td>Terms;</td><td>nm vcsel; semiconductor disk laser; vertical external cavity surface; vcsel array; transistor laser</td></tr></table>"	0.9618	-0.3556	3	1
82	82	"<table><tr><td>Micro-level field;</td><td>82</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>proteins-structure function and bioinformatics; journal of molecular biology; bioinformatics; biochemistry; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>protein secondary structure prediction; support vector machine; computational protein design; refolding; protein protein docking</td></tr></table>"	-0.5019	-0.3044	2	1
86	86	"<table><tr><td>Micro-level field;</td><td>86</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>plos one; scientific reports; frontiers in microbiology; nutrients; microbiome</td></tr><tr><td>Terms;</td><td>gut microbiome; obesity; butyrate; trimethylamine n oxide; diabetes</td></tr></table>"	-0.6469	-0.1956	2	1
98	98	"<table><tr><td>Micro-level field;</td><td>98</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; cell death and differentiation; apoptosis; oncogene; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>trail; apoptosis inducing ligand; fas ligand; fas; death receptor</td></tr></table>"	-0.8035	-0.239	2	1
102	102	"<table><tr><td>Micro-level field;</td><td>102</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>theoretical and applied genetics; acta horticulturae; euphytica; genetic resources and crop evolution; crop science</td></tr><tr><td>Terms;</td><td>issr; issr marker; rapd; inter simple sequence repeat; aflp marker</td></tr></table>"	-0.3538	-0.312	4	1
13	13	"<table><tr><td>Micro-level field;</td><td>13</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; european journal of immunology; tissue antigens; proceedings of the national academy of sciences of the united states of america; journal of experimental medicine</td></tr><tr><td>Terms;</td><td>somatic hypermutation; hla system; j recombination; b cell development; aid</td></tr></table>"	-0.8374	-0.2054	2	1
909	909	"<table><tr><td>Micro-level field;</td><td>909</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; oncogene; biochemical and biophysical research communications; molecular and cellular biology; plos one</td></tr><tr><td>Terms;</td><td>egr; mkp; fra; dual specificity phosphatase; creb</td></tr></table>"	-0.8236	-0.2199	2	1
912	912	"<table><tr><td>Micro-level field;</td><td>912</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee mtt-s international microwave symposium; ieee transactions on microwave theory and techniques; ieee microwave and wireless components letters; asia pacific microwave conference-proceedings; european microwave conference</td></tr><tr><td>Terms;</td><td>digital predistortion; rf power amplifier; memory effect; efficiency</td></tr></table>"	0.9906	0.0148	5	1
927	927	"<table><tr><td>Micro-level field;</td><td>927</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; transplantation proceedings; transplantation; american journal of transplantation; plos one</td></tr><tr><td>Terms;</td><td>nasopharyngeal carcinoma; lymphoepithelioma; post transplant lymphoproliferative disorder; latent membrane protein; infectious mononucleosis</td></tr></table>"	-0.9136	-0.2168	2	1
999	999	"<table><tr><td>Micro-level field;</td><td>999</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>structural and multidisciplinary optimization; computer methods in applied mechanics and engineering; international journal for numerical methods in engineering; computers & structures; composite structures</td></tr><tr><td>Terms;</td><td>topology optimization; compliant mechanism; topology; level set method; additive manufacturing</td></tr></table>"	0.8011	-0.0731	3	1
1008	1008	"<table><tr><td>Micro-level field;</td><td>1008</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>movement disorders; parkinsonism & related disorders; stereotactic and functional neurosurgery; journal of neurosurgery; neurology</td></tr><tr><td>Terms;</td><td>essential tremor; subthalamic nucleus; high frequency stimulation; deep brain stimulation surgery; obsessive compulsive disorder</td></tr></table>"	-0.6504	0.2417	2	1
1206	1206	"<table><tr><td>Micro-level field;</td><td>1206</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>energy procedia; international journal of greenhouse gas control; geochimica et cosmochimica acta; chemical geology; applied geochemistry</td></tr><tr><td>Terms;</td><td>carbonation; co2 leakage; saline aquifer; geological storage; dissolution rate</td></tr></table>"	0.4842	-0.2467	3	1
1227	1227	"<table><tr><td>Micro-level field;</td><td>1227</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; journal of biological chemistry; journal of immunology; fish & shellfish immunology; plos one</td></tr><tr><td>Terms;</td><td>rig; aicardi goutieres syndrome; cga; sting; samhd1</td></tr></table>"	-0.7709	-0.2228	2	1
1114	1114	"<table><tr><td>Micro-level field;</td><td>1114</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>environmental toxicology and chemistry; chemosphere; aquatic toxicology; environmental science & technology; science of the total environment</td></tr><tr><td>Terms;</td><td>linear alkylbenzene sulfonate; vitellogenin; beta estradiol; nonylphenol ethoxylate; alpha ethinylestradiol</td></tr></table>"	-0.1906	-0.3007	4	1
1126	1126	"<table><tr><td>Micro-level field;</td><td>1126</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; journal of immunology; plos one; oncogene; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>stat3; signal transducer; activator; socs; suppressor</td></tr></table>"	-0.8562	-0.2182	2	1
1135	1135	"<table><tr><td>Micro-level field;</td><td>1135</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international conference on unmanned aircraft systems; ieee international conference on robotics and automation icra; journal of intelligent & robotic systems; ieee international conference on intelligent robots and systems; proceedings of the american control conference</td></tr><tr><td>Terms;</td><td>quadrotor; helicopter; quadrotor unmanned aerial vehicle; autonomous landing; twin rotor mimo system</td></tr></table>"	0.7706	0.3389	5	1
1138	1138	"<table><tr><td>Micro-level field;</td><td>1138</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; advances in neural information processing systems; ieee international joint conference on neural networks (ijcnn); ieee conference on decision and control; proceedings of the american control conference</td></tr><tr><td>Terms;</td><td>reinforcement; adaptive dynamic programming; nonlinear system; pomdp; neural network</td></tr></table>"	0.6953	0.4638	5	1
1141	1141	"<table><tr><td>Micro-level field;</td><td>1141</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>ieee international symposium on geoscience and remote sensing igarss; journal of atmospheric and oceanic technology; journal of hydrometeorology; journal of hydrology; ieee transactions on geoscience and remote sensing</td></tr><tr><td>Terms;</td><td>raindrop size distribution; gpm; rainfall estimation; precipitation product; weather radar</td></tr></table>"	0.3181	0.0262	4	1
1172	1172	"<table><tr><td>Micro-level field;</td><td>1172</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings ieee micro electro mechanical systems; sensors and actuators a-physical; journal of microelectromechanical systems; proceedings of spie; journal of micromechanics and microengineering</td></tr><tr><td>Terms;</td><td>mems gyroscope; thermoelastic damping; squeeze film damping; mems resonator; mems accelerometer</td></tr></table>"	0.8754	-0.2726	3	1
1185	1185	"<table><tr><td>Micro-level field;</td><td>1185</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy; applied energy; energy procedia; energies; energy conversion and management</td></tr><tr><td>Terms;</td><td>district heating system; cchp system; heating; energy hub; cooling</td></tr></table>"	0.6914	0.1807	3	1
1250	1250	"<table><tr><td>Micro-level field;</td><td>1250</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of fluids and structures; aip advances; journal of fluid mechanics; ocean engineering; journal of wind engineering and industrial aerodynamics</td></tr><tr><td>Terms;</td><td>square cylinder; vortex induced vibration; tandem arrangement; marine riser; flexible cylinder</td></tr></table>"	0.7673	-0.1129	3	1
1251	1251	"<table><tr><td>Micro-level field;</td><td>1251</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>diabetes; diabetologia; plos one; journal of biological chemistry; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>pdx; pancreatic beta cell; differentiation; pancreas development; free fatty acid receptor</td></tr></table>"	-0.8127	-0.174	2	1
1253	1253	"<table><tr><td>Micro-level field;</td><td>1253</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>burns; journal of burn care & research; journal of burn care & rehabilitation; plastic and reconstructive surgery; wound repair and regeneration</td></tr><tr><td>Terms;</td><td>burn; burn patient; burn injury; severe burn; mortality</td></tr></table>"	-0.8646	-0.0178	2	1
1433	1433	"<table><tr><td>Micro-level field;</td><td>1433</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>sensors and actuators b-chemical; chemical communications; analytical chemistry; talanta; dyes and pigments</td></tr><tr><td>Terms;</td><td>myeloperoxidase; hypochlorous acid; glutathione; cysteine; hydrogen peroxide</td></tr></table>"	-0.2679	-0.4715	3	1
1358	1358	"<table><tr><td>Micro-level field;</td><td>1358</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied thermal engineering; international journal of refrigeration-revue internationale du froid; energy; energy conversion and management; international journal of heat and mass transfer</td></tr><tr><td>Terms;</td><td>adsorption; liquid desiccant; silica gel; pair; horizontal tube</td></tr></table>"	0.6758	-0.244	3	1
1361	1361	"<table><tr><td>Micro-level field;</td><td>1361</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>plant and soil; journal of experimental botany; plant physiology; journal of plant nutrition; frontiers in plant science</td></tr><tr><td>Terms;</td><td>phosphorus uptake; phosphorus efficiency; glutamine synthetase; nitrogen use efficiency; rhizosphere</td></tr></table>"	-0.3257	-0.3098	4	1
1449	1449	"<table><tr><td>Micro-level field;</td><td>1449</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of nutrition; american journal of physiology-endocrinology and metabolism; amino acids; nutrients; american journal of clinical nutrition</td></tr><tr><td>Terms;</td><td>leucine; acid; maple syrup urine disease; glutamine; muscle protein synthesis</td></tr></table>"	-0.7617	-0.1115	2	1
1452	1452	"<table><tr><td>Micro-level field;</td><td>1452</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of sol-gel science and technology; proceedings of spie; journal of non-crystalline solids; journal of applied polymer science; journal of materials chemistry</td></tr><tr><td>Terms;</td><td>high refractive index; pyrromethene; solid state dye laser; sol gel; glass</td></tr></table>"	0.4883	-0.5442	3	1
1467	1467	"<table><tr><td>Micro-level field;</td><td>1467</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee conference on decision and control; automatica; proceedings of the american control conference; ieee transactions on automatic control; ifac papersonline</td></tr><tr><td>Terms;</td><td>auxiliary model; wiener system; subspace identification; nonlinear distortion; variables system</td></tr></table>"	0.8282	0.2819	5	1
1475	1475	"<table><tr><td>Micro-level field;</td><td>1475</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of micromechanics and microengineering; journal of microelectromechanical systems; sensors and actuators a-physical; proceedings ieee micro electro mechanical systems</td></tr><tr><td>Terms;</td><td>microgripper; self assembly; micromanipulation; micromirror; vision</td></tr></table>"	0.8647	-0.2761	3	1
1478	1478	"<table><tr><td>Micro-level field;</td><td>1478</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of thrombosis and haemostasis; blood; haemophilia; thrombosis and haemostasis; journal of clinical apheresis</td></tr><tr><td>Terms;</td><td>von willebrand disease; atypical hemolytic uremic syndrome; thrombotic microangiopathy; adamts13; thrombotic thrombocytopenic purpura</td></tr></table>"	-0.9147	-0.0886	2	1
1285	1285	"<table><tr><td>Micro-level field;</td><td>1285</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunological methods; journal of molecular biology; protein engineering design & selection; plos one; mabs</td></tr><tr><td>Terms;</td><td>phage display; phage; nanobody; selection; catalytic antibody</td></tr></table>"	-0.6623	-0.2843	2	1
1318	1318	"<table><tr><td>Micro-level field;</td><td>1318</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of experimental biology; aiaa journal; journal of fluid mechanics; bioinspiration & biomimetics; journal of fluids and structures</td></tr><tr><td>Terms;</td><td>fish; insect; robotic fish; foil; flapping wing</td></tr></table>"	0.7443	-0.0806	3	1
553	553	"<table><tr><td>Micro-level field;</td><td>553</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>circulation; circulation research; plos one; international journal of cardiology; biomaterials</td></tr><tr><td>Terms;</td><td>endothelial progenitor cell; myocardial infarction; arteriogenesis; therapeutic angiogenesis; transmyocardial laser revascularization</td></tr></table>"	-0.8535	-0.1389	2	1
558	558	"<table><tr><td>Micro-level field;</td><td>558</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>biomaterials; biophysical journal; scientific reports; plos one; soft matter</td></tr><tr><td>Terms;</td><td>hydrogel; substrate stiffness; fabrication; ethylene glycol; nanotopography</td></tr></table>"	-0.7037	-0.1887	2	1
561	561	"<table><tr><td>Micro-level field;</td><td>561</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; journal of cell science; biochemical and biophysical research communications; cancer research</td></tr><tr><td>Terms;</td><td>alport syndrome; laminin; tenascin c; recessive dystrophic epidermolysis bullosa; alpha v beta</td></tr></table>"	-0.8526	-0.1936	2	1
583	583	"<table><tr><td>Micro-level field;</td><td>583</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science and engineering a-structural materials properties microstructure and processing; materials science forum; journal of alloys and compounds; transactions of nonferrous metals society of china; scripta materialia</td></tr><tr><td>Terms;</td><td>mg zn y; mg al; magnesium alloy; long period; extruded mg</td></tr></table>"	0.7872	-0.396	3	1
584	584	"<table><tr><td>Micro-level field;</td><td>584</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; lecture notes in computer science; robotics and autonomous systems; sensors</td></tr><tr><td>Terms;</td><td>simultaneous localization; slam; mapping; map building; visual inertial odometry</td></tr></table>"	0.6728	0.426	5	1
688	688	"<table><tr><td>Micro-level field;</td><td>688</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>solar energy; ieee photovoltaic specialists conference; aip conference proceedings; renewable energy; proceedings of spie</td></tr><tr><td>Terms;</td><td>solar cell; photovoltaic module; pv t; degradation; multijunction solar cell</td></tr></table>"	0.6939	-0.2424	3	1
696	696	"<table><tr><td>Micro-level field;</td><td>696</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of the american control conference; ieee conference on decision and control; automatica; ifac papersonline; journal of process control</td></tr><tr><td>Terms;</td><td>economic model predictive control; mpc; batch reactor; boiler turbine unit; dynamic optimization</td></tr></table>"	0.824	0.2773	5	1
511	511	"<table><tr><td>Micro-level field;</td><td>511</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; proceedings of spie; ieee conference on computer vision and pattern recognition; ieee international conference on image processing icip; ieee transactions on image processing</td></tr><tr><td>Terms;</td><td>image retrieval; image classification; video copy detection; image search; sift</td></tr></table>"	0.653	0.445	5	1
540	540	"<table><tr><td>Micro-level field;</td><td>540</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee international conference on image processing icip; ieee transactions on circuits and systems for video technology; proceedings of spie; lecture notes in computer science; ieee international symposium on circuits and systems</td></tr><tr><td>Terms;</td><td>fast motion estimation; hevc; intra prediction; high efficiency video coding; fast mode decision algorithm</td></tr></table>"	0.7297	0.4907	5	1
471	471	"<table><tr><td>Micro-level field;</td><td>471</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; lecture notes in computer science; robotics and autonomous systems; ieee intelligent vehicles symposium</td></tr><tr><td>Terms;</td><td>mobile robot navigation; path planning; robot path; sampling; autonomous driving</td></tr></table>"	0.6997	0.4111	5	1
492	492	"<table><tr><td>Micro-level field;</td><td>492</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>plos neglected tropical diseases; memorias do instituto oswaldo cruz; acta tropica; molecular and biochemical parasitology; plos one</td></tr><tr><td>Terms;</td><td>chagas disease; hemiptera; reduviidae; trypanosoma; triatominae</td></tr></table>"	-0.6221	-0.2528	2	1
440	440	"<table><tr><td>Micro-level field;</td><td>440</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>cellulose; carbohydrate polymers; biomacromolecules; journal of applied polymer science; bioresources</td></tr><tr><td>Terms;</td><td>ionic liquid; bacterial cellulose; dissolution; cellulose nanocrystal; nanocellulose</td></tr></table>"	0.3564	-0.4857	3	1
694	694	"<table><tr><td>Micro-level field;</td><td>694</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; proceedings of spie; ieee global telecommunications conference (globecom); photonic network communications; ieee international conference on communications</td></tr><tr><td>Terms;</td><td>mpls network; qos routing; multicast routing; traffic engineering; optical wdm network</td></tr></table>"	0.7794	0.5559	5	1
410	410	"<table><tr><td>Micro-level field;</td><td>410</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international journal of fatigue; fatigue & fracture of engineering materials & structures; engineering fracture mechanics; key engineering materials; materials science and engineering a-structural materials properties microstructure and processing</td></tr><tr><td>Terms;</td><td>fatigue crack growth; variable amplitude loading; critical distance; crack closure; fatigue life prediction</td></tr></table>"	0.7962	-0.2992	3	1
411	411	"<table><tr><td>Micro-level field;</td><td>411</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface & coatings technology; thin solid films; applied surface science; journal of vacuum science & technology a; vacuum</td></tr><tr><td>Terms;</td><td>n coating; magnetron; high power impulse magnetron; tin; crn</td></tr></table>"	0.7851	-0.438	3	1
